case_key,material_key,material_title,condition_key,condition_label,protocol_path,setting_index,setting_label,candidate_index,base_fwhm,eta,peak_asymmetry,particle_size,rwp,n_peaks,ranking_score,rank
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",64,0.05,0.3,0.0,,1.1503010639237101,59,7.05030106392371,22
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",84,0.05,0.3,0.0,,1.1854068201311307,59,7.085406820131131,23
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",44,0.05,0.3,0.0,,1.2072942419371695,61,7.30729424193717,24
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",42,0.05,0.3,0.0,,1.334557193213462,60,7.3345571932134614,25
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",39,0.05,0.3,0.0,,1.2384959029307452,61,7.338495902930745,26
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",98,0.05,0.3,0.0,,1.243142429568369,61,7.34314242956837,27
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",71,0.05,0.3,0.0,,1.1580345516937034,62,7.358034551693704,28
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",69,0.05,0.3,0.0,,1.1674329121511806,62,7.36743291215118,29
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",96,0.05,0.3,0.0,,1.1821113860228671,62,7.382111386022867,30
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",45,0.05,0.3,0.0,,1.1940952249911618,62,7.394095224991162,31
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",17,0.05,0.3,0.0,,1.2015692414285295,62,7.40156924142853,32
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",27,0.05,0.3,0.0,,1.2037817251600273,62,7.4037817251600275,33
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",95,0.05,0.3,0.0,,1.0096592468876366,64,7.409659246887637,34
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",34,0.05,0.3,0.0,,1.2164394055600438,62,7.416439405560044,35
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",52,0.05,0.3,0.0,,1.2175090960628425,62,7.417509096062843,36
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",68,0.05,0.3,0.0,,1.262510210868336,62,7.462510210868336,37
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",14,0.05,0.3,0.0,,0.9708365774306077,65,7.470836577430608,38
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",57,0.05,0.3,0.0,,1.2008441602723594,63,7.50084416027236,39
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",37,0.05,0.3,0.0,,1.2014566129724145,63,7.501456612972415,40
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",67,0.05,0.3,0.0,,1.0074192786227718,65,7.507419278622772,41
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",29,0.05,0.3,0.0,,0.9300877031866577,66,7.530087703186658,42
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",55,0.05,0.3,0.0,,0.943359813696538,66,7.543359813696538,43
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",16,0.05,0.3,0.0,,1.2444319799474501,63,7.544431979947451,44
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",12,0.05,0.3,0.0,,1.0717030726177317,65,7.571703072617732,45
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",80,0.05,0.3,0.0,,1.1717408165331376,64,7.571740816533138,46
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",32,0.05,0.3,0.0,,0.882497939497355,67,7.5824979394973555,47
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",59,0.05,0.3,0.0,,1.0835729117571868,65,7.583572911757187,48
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",76,0.05,0.3,0.0,,1.1862865008527599,64,7.5862865008527605,49
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",93,0.05,0.3,0.0,,1.0880683921162657,65,7.5880683921162655,50
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",74,0.05,0.3,0.0,,1.290053573689289,63,7.59005357368929,51
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",49,0.05,0.3,0.0,,1.1939304551658543,64,7.593930455165855,52
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",20,0.05,0.3,0.0,,1.3058421596142051,63,7.605842159614205,53
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",8,0.05,0.3,0.0,,1.2227827727897336,64,7.6227827727897335,54
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",35,0.05,0.3,0.0,,1.2313120702884683,64,7.631312070288469,55
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",48,0.05,0.3,0.0,,1.2337444510987983,64,7.633744451098798,56
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",24,0.05,0.3,0.0,,1.2390363336689896,64,7.63903633366899,57
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",23,0.05,0.3,0.0,,1.2490855140063981,64,7.649085514006399,58
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",56,0.05,0.3,0.0,,1.2523536051471376,64,7.6523536051471375,59
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",94,0.05,0.3,0.0,,1.0720074782917237,66,7.672007478291724,60
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",36,0.05,0.3,0.0,,0.9766703084374115,67,7.676670308437412,61
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",72,0.05,0.3,0.0,,1.1850928115803794,65,7.685092811580379,62
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",87,0.05,0.3,0.0,,1.0918802176838038,66,7.691880217683805,63
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",43,0.05,0.3,0.0,,1.0065537742573851,67,7.706553774257385,64
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",61,0.05,0.3,0.0,,1.3104510255254036,64,7.710451025525404,65
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",5,0.05,0.3,0.0,,1.0151331690689047,67,7.7151331690689045,66
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",10,0.05,0.3,0.0,,1.121664598497296,66,7.721664598497297,67
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",88,0.05,0.3,0.0,,1.2411991770762825,65,7.7411991770762825,68
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",89,0.05,0.3,0.0,,1.058677118451992,67,7.758677118451992,69
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",38,0.05,0.3,0.0,,0.9995654504236458,68,7.799565450423646,70
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",2,0.05,0.3,0.0,,1.1121249509010525,67,7.812124950901053,71
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",41,0.05,0.3,0.0,,1.2434977503746036,69,8.143497750374603,72
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",1,0.05,0.3,0.0,,1.0522883106045635,94,10.452288310604564,73
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",58,0.05,0.3,0.0,,1.1388831057275217,100,11.138883105727523,74
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",97,0.05,0.3,0.0,,1.0841708215001076,223,23.38417082150011,75
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",83,0.05,0.3,0.0,,1.3693508317186347,223,23.669350831718635,76
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",26,0.05,0.3,0.0,,1.3044631039613028,237,25.004463103961307,77
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",60,0.05,0.3,0.0,,1.0848939656843468,246,25.68489396568435,78
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",4,0.05,0.3,0.0,,1.3055621825190318,255,26.805562182519033,79
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",79,0.05,0.3,0.0,,1.4621705507124247,264,27.862170550712428,80
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",73,0.05,0.3,0.0,,1.1431613050005696,271,28.24316130500057,81
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",53,0.05,0.3,0.0,,1.2919552322426067,270,28.291955232242607,82
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",62,0.05,0.3,0.0,,1.079766880048914,274,28.479766880048917,83
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",86,0.05,0.3,0.0,,1.0503697362818514,281,29.150369736281853,84
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",63,0.05,0.3,0.0,,1.1676044307254325,280,29.167604430725433,85
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",47,0.05,0.3,0.0,,1.4251158068870027,278,29.225115806887004,86
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",70,0.05,0.3,0.0,,1.231613741817544,284,29.631613741817546,87
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",92,0.05,0.3,0.0,,1.2263212651269744,285,29.726321265126973,88
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",46,0.05,0.3,0.0,,1.0840689943456026,295,30.584068994345603,89
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",66,0.05,0.3,0.0,,1.2912804646429017,302,31.491280464642905,90
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",54,0.05,0.3,0.0,,1.3200062037120996,315,32.8200062037121,91
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",85,0.05,0.3,0.0,,1.5126236469227483,466,48.11262364692275,92
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",9,0.05,0.3,0.0,,1.2194533218326151,471,48.31945332183262,93
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",19,0.05,0.3,0.0,,1.4394923694348059,520,53.4394923694348,94
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",28,0.05,0.3,0.0,,1.0832771655899283,573,58.38327716558993,95
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",3,0.05,0.3,0.0,,1.3385442002984151,574,58.73854420029842,96
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",50,0.05,0.3,0.0,,1.4747086988289866,590,60.474708698828984,97
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",75,0.05,0.3,0.0,,1.059549683455314,644,65.45954968345532,98
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,3,"f0.05
e0.3",6,0.05,0.3,0.0,,1.4890295393616468,867,88.18902953936166,99
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,4,"f0.05
e0.5",90,0.05,0.5,0.0,,1.2606259584431159,38,5.060625958443116,1
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,4,"f0.05
e0.5",82,0.05,0.5,0.0,,1.1966429332677075,45,5.696642933267707,2
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,4,"f0.05
e0.5",33,0.05,0.5,0.0,,1.1384410578910076,46,5.738441057891008,3
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,4,"f0.05
e0.5",0,0.05,0.5,0.0,,1.2550127738781798,45,5.75501277387818,4
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,4,"f0.05
e0.5",18,0.05,0.5,0.0,,1.1575294557497875,46,5.757529455749788,5
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,4,"f0.05
e0.5",21,0.05,0.5,0.0,,1.2828973085520072,45,5.782897308552007,6
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,4,"f0.05
e0.5",25,0.05,0.5,0.0,,1.205313446422147,46,5.805313446422147,7
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,4,"f0.05
e0.5",91,0.05,0.5,0.0,,1.212999260561819,46,5.81299926056182,8
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,4,"f0.05
e0.5",31,0.05,0.5,0.0,,1.1563740276494396,47,5.85637402764944,9
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,4,"f0.05
e0.5",11,0.05,0.5,0.0,,1.2679610241763528,46,5.867961024176354,10
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,4,"f0.05
e0.5",7,0.05,0.5,0.0,,1.2691064539360792,46,5.86910645393608,11
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,4,"f0.05
e0.5",13,0.05,0.5,0.0,,1.0794728016212722,48,5.879472801621273,12
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,4,"f0.05
e0.5",30,0.05,0.5,0.0,,1.3038203477805343,46,5.903820347780535,13
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,4,"f0.05
e0.5",77,0.05,0.5,0.0,,1.2183784177068586,47,5.918378417706859,14
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,4,"f0.05
e0.5",15,0.05,0.5,0.0,,1.1618975987363576,50,6.161897598736358,15
fe2o3_crystalline__comp,fe2o3_crystalline,Crystalline Fe2O3,comp,Comp,experimental_protocols/crystalline_Fe2O3_protocol_titanrtx/AFS012d_a850C_protocol_Fe12O18.pkl,4,"f0.05
e0.5",81,0.05,0.5,0.0,,1.2669237120385175,49,6.166923712038518,16
